TITLE     = "Mean intensity (movmin, real coordinates)"
VARIABLES = "x [mm]"
"y [mm]"
"z [mm]"
"C*"
DATASETAUXDATA FileID="DSExport.Tecplot"
DATASETAUXDATA GridSize="{Width=60, Height=55}"
DATASETAUXDATA Version="2"
ZONE T="West_y29_mov_quantile_q001_win100_cut0"
 STRANDID=0, SOLUTIONTIME=0
 I=138, J=114, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(SINGLE SINGLE SINGLE SINGLE )
 1.188379574E+01 1.188379574E+01 1.188379574E+01 1.188379574E+01 1.188379574E+01
 1.188379574E+01 1.188379574E+01 1.188379574E+01 1.188379574E+01 1.188379574E+01
 1.188379574E+01 1.188379574E+01 1.188379574E+01 1.188379574E+01 1.188379574E+01
 1.188379574E+01 1.188379574E+01 1.188379574E+01 1.188379574E+01 1.188379574E+01
 1.188379574E+01 1.188379574E+01 1.188379574E+01 1.188379574E+01 1.188379574E+01
 1.188379574E+01 1.188379574E+01 1.188379574E+01 1.188379574E+01 1.188379574E+01
 1.188379574E+01 1.188379574E+01 1.188379574E+01 1.188379574E+01 1.188379574E+01
 1.188379574E+01 1.188379574E+01 1.188379574E+01 1.188379574E+01 1.188379574E+01
 1.188379574E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01
 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.131812382E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01 1.075245094E+01
 1.075245094E+01 1.075245094E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01 1.018677902E+01
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.621106148E+00
 9.621106148E+00 9.621106148E+00 9.621106148E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00 9.055434227E+00
 9.055434227E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00
 8.489761353E+00 8.489761353E+00 8.489761353E+00 8.489761353E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00 7.924088001E+00
 7.924088001E+00 7.924088001E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00 7.358416080E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.792743206E+00
 6.792743206E+00 6.792743206E+00 6.792743206E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00 6.227070808E+00
 6.227070808E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00
 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00
 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00
 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00
 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00
 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00
 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00
 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00
 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00
 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00
 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00
 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00
 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00
 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00 5.661397934E+00
